site,block,season_condition,termite_treatment_abbreviation,harvest,SampleID,init_dry_wt,deployment_date,harvest_date,insect_present,termite_present,fungi_present,soil_present,root_present,fire_present_2021,fire_present_2019,Termite_Class,Fungi_Class,Fire_Class,Field_fresh_wt,Collar,fresh_volume,Lab_As.,FW_Wood,FW_Excess,FW_Carton,FW_Soil,Sawdust_FW,Post_drill_FW,DW_Wood,DW_Excess,DW_Carton,DW_Soil,damage_bag,harvest_dry_wt,Species.Code,date_diff,pct.mass.rem,pro.mass.loss,termite.attack,months,station,mass.loss,dry.wet
STCK,Q,WET,TE,8,352,225.93,2018-06-05,2022-06-10,0,0,1,1,0,NA,NA,0,4,NA,168.2,5,0.42,4,172.12,4.57,NA,6.65,NA,NA,156.1,0.29,NA,0.29,NA,156.39,PIRA,1466,69.2205550391714,0.307794449608286,0,48,STCK.PIRA.Q,69.54,NA
STCK,R,WET,TI,8,367,166.3334,2018-06-05,2022-06-10,NA,1,NA,1,1,NA,NA,4,NA,NA,295.81,5,NA,5,5.65,NA,NA,302.27,NA,NA,1.61,NA,NA,292.37,NA,1.61,PIRA,1466,0.967935483793393,0.990320645162066,1,48,STCK.PIRA.R,164.7234,NA
STCK,R,WET,TE,8,368,193.2386,2018-06-05,2022-06-10,1,0,1,1,1,NA,NA,0,4,NA,70.23,5,0.33,4,74.13,5.01,NA,4.36,NA,NA,65.31,1.01,NA,0.38,NA,66.32,PIRA,1466,34.3202652058129,0.656797347941871,0,48,STCK.PIRA.R,126.9186,NA
STCK,S,WET,TI,8,383,230.55,2018-06-05,2022-06-10,NA,1,1,1,0,NA,NA,4,NA,NA,172.13,5,0.51,4,169.72,NA,18.89,NA,NA,NA,147.57,NA,14.03,NA,NA,147.57,PIRA,1466,64.0078074170462,0.359921925829538,1,48,STCK.PIRA.S,82.98,NA
STCK,S,WET,TE,8,384,164.2545,2018-06-05,2022-06-10,0,0,1,1,0,NA,NA,0,3,NA,117.07,5,0.41,3,120.18,4.99,NA,7.12,NA,NA,107.92,0.94,NA,3.13,NA,108.86,PIRA,1466,66.2752009838391,0.337247990161609,0,48,STCK.PIRA.S,55.3945,NA
STCK,T,WET,TI,8,399,168.1871,2018-06-05,2022-06-10,NA,1,NA,1,1,NA,NA,4,NA,NA,32.59,5,0.15,5,22.72,20.93,NA,NA,NA,NA,17.31,16.5,NA,NA,NA,33.81,PIRA,1466,20.1026119125664,0.798973880874336,1,48,STCK.PIRA.T,134.3771,NA
STCK,T,WET,TE,8,400,200.8291,2018-06-05,2022-06-10,0,0,1,1,0,NA,NA,0,4,NA,106.82,5,NA,4,109.51,NA,NA,12.5,NA,NA,98.28,NA,NA,8.53,NA,98.28,PIRA,1466,48.9371311229299,0.510628688770701,0,48,STCK.PIRA.T,102.5491,NA
DRO_drought,DROUGHT_A,WET,TI,2,1041,187.14,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.88,NA,0.407,NA,NA,NA,NA,NA,NA,NA,181.95,NA,NA,NA,NA,181.95,PIRA,370,97.2266752164155,0.0277332478358447,0,12,DRO_drought.PIRA.DROUGHT_A,5.19,NA
DRO_drought,DROUGHT_A,DRY,TI,5,1042,168.49,2018-06-12,2020-12-05,0,0,0,1,0,0,0,NA,NA,0,186.14,5,0.43,NA,NA,NA,NA,NA,NA,NA,147.89,NA,NA,NA,0,147.89,PIRA,907,87.7737551189981,0.122262448810019,0,30,DRO_drought.PIRA.DROUGHT_A,20.6,NA
DRO_drought,DROUGHT_A,DRY,TI,7,1043,200.78,2018-06-12,2021-12-07,1,0,1,1,1,0,0,0,1,0,191.66,5,0.44,2a,174.35,NA,NA,NA,5.0425,166.62,141.554,NA,NA,NA,NA,141.554,PIRA,1274,70.5020420360594,0.294979579639406,0,42,DRO_drought.PIRA.DROUGHT_A,59.226,0.849561877325651
DRO_drought,DROUGHT_A,WET,TI,8,1044,166.03,2018-06-12,2022-06-13,0,0,1,1,0,0,0,0,3,0,252.95,5,0.44,2,244.9,NA,NA,NA,NA,NA,115.66,NA,NA,NA,NA,115.66,PIRA,1462,69.6621092573631,0.303378907426369,0,48,DRO_drought.PIRA.DROUGHT_A,50.37,NA
DRO_drought,DROUGHT_A,DRY,TI,3,1045,178.06,2018-06-12,2019-12-03,0,0,1,NA,1,0,0,NA,NA,0,187.59,5,0.44,NA,NA,NA,NA,NA,NA,NA,157.53,NA,NA,NA,NA,157.53,PIRA,539,88.470178591486,0.11529821408514,0,18,DRO_drought.PIRA.DROUGHT_A,20.53,NA
DRO_drought,DROUGHT_A,DRY,TI,1,1046,161.4,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.416,NA,NA,NA,NA,NA,NA,NA,160.33,NA,NA,NA,NA,160.33,PIRA,181,99.3370508054523,0.00662949194547691,0,6,DRO_drought.PIRA.DROUGHT_A,1.06999999999999,NA
DRO_drought,DROUGHT_A,WET,TI,4,1047,200.8,2018-06-12,2020-07-06,0,0,1,1,0,0,0,NA,NA,0,226.6,NA,0.465,NA,NA,NA,NA,NA,NA,NA,168.05,NA,NA,NA,NA,168.05,PIRA,755,83.6902390438247,0.163097609561753,0,24,DRO_drought.PIRA.DROUGHT_A,32.75,NA
DRO_drought,DROUGHT_A,WET,TI,6,1048,195.93,2018-06-12,2021-06-07,1,0,0,1,0,0,0,0,1,0,372.46,5,0.46,2,362.3,0,0,0,NA,NA,138.59,0,0,0,0,138.59,PIRA,1091,70.7344459756035,0.292655540243965,0,36,DRO_drought.PIRA.DROUGHT_A,57.34,NA
DRO_drought,DROUGHT_B,DRY,TI,1,1049,188.98,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.41,NA,NA,NA,NA,NA,NA,NA,186.93,NA,NA,NA,NA,186.93,PIRA,181,98.9152291247751,0.0108477087522489,0,6,DRO_drought.PIRA.DROUGHT_B,2.04999999999998,NA
DRO_drought,DROUGHT_B,WET,TI,6,1050,169.62,2018-06-12,2021-06-07,0,1,NA,0,0,0,0,4,NA,0,79.99,5,NA,5,8.34,0,76.07,0,NA,NA,3.1,0,54.11,0,0,3.1,PIRA,1091,1.82761466808159,0.981723853319184,1,36,DRO_drought.PIRA.DROUGHT_B,166.52,NA
DRO_drought,DROUGHT_B,WET,TI,8,1051,195.2,2018-06-12,2022-06-13,0,1,1,1,0,0,0,4,4,0,105.76,5,0.43,5,3.98,3.78,94,NA,NA,NA,3.26,3.18,70.21,NA,NA,6.44,PIRA,1462,3.29918032786885,0.967008196721311,1,48,DRO_drought.PIRA.DROUGHT_B,188.76,NA
DRO_drought,DROUGHT_B,DRY,TI,5,1052,165.79,2018-06-12,2020-12-05,0,0,0,1,0,0,0,NA,NA,0,158.48,5,0.47,NA,NA,NA,NA,NA,NA,NA,122.87,NA,NA,NA,0,122.87,PIRA,907,74.1118282164184,0.258881717835816,0,30,DRO_drought.PIRA.DROUGHT_B,42.92,NA
DRO_drought,DROUGHT_B,DRY,TI,3,1053,191.77,2018-06-12,2019-12-03,0,0,1,NA,1,0,0,NA,NA,0,204.26,5,0.44,NA,NA,NA,NA,NA,NA,NA,170.42,NA,NA,NA,NA,170.42,PIRA,539,88.8668717734786,0.111331282265214,0,18,DRO_drought.PIRA.DROUGHT_B,21.35,NA
DRO_drought,DROUGHT_B,DRY,TI,7,1054,176.77,2018-06-12,2021-12-07,0,1,1,1,1,0,0,3,2,0,120.14,5,0.38,3,35.9,5.94,NA,NA,3.1158,31.83,26.004,3.824,NA,NA,NA,29.828,PIRA,1274,16.8739039429767,0.831260960570232,1,42,DRO_drought.PIRA.DROUGHT_B,146.942,0.816965127238454
DRO_drought,DROUGHT_B,WET,TI,4,1055,174.45,2018-06-12,2020-07-06,0,0,1,1,1,0,0,NA,NA,0,191.29,NA,0.455,NA,NA,NA,NA,NA,NA,NA,149.43,NA,NA,NA,NA,149.43,PIRA,755,85.6577815993121,0.143422184006879,0,24,DRO_drought.PIRA.DROUGHT_B,25.02,NA
DRO_drought,DROUGHT_B,WET,TI,2,1056,198.65,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.2,NA,0.41,NA,NA,NA,NA,NA,NA,NA,186.15,NA,NA,NA,NA,186.15,PIRA,370,93.7075257991442,0.0629247420085578,0,12,DRO_drought.PIRA.DROUGHT_B,12.5,NA
DRO_drought,DROUGHT_C,DRY,TI,7,1057,169.28,2018-06-12,2021-12-07,0,1,1,1,1,0,0,4,0,0,45.6,5,0.12,5,1.08,35.29,NA,NA,0,1.07,0.784,30.294,NA,NA,NA,31.078,PIRA,1274,18.3589319470699,0.816410680529301,1,42,DRO_drought.PIRA.DROUGHT_C,138.202,0.732710280373832
DRO_drought,DROUGHT_C,DRY,TI,1,1058,198.21,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.443,NA,NA,NA,NA,NA,NA,NA,195.52,NA,NA,NA,NA,195.52,PIRA,181,98.6428535391756,0.0135714646082438,0,6,DRO_drought.PIRA.DROUGHT_C,2.69,NA
DRO_drought,DROUGHT_C,WET,TI,2,1059,201.49,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,251.9,NA,0.412,NA,NA,NA,NA,NA,NA,NA,196.88,NA,NA,NA,NA,196.88,PIRA,370,97.7120452627922,0.0228795473720781,0,12,DRO_drought.PIRA.DROUGHT_C,4.61000000000001,NA
DRO_drought,DROUGHT_C,DRY,TI,3,1060,175.29,2018-06-12,2019-12-03,0,0,1,NA,1,0,0,NA,NA,0,201.71,5,0.44,NA,NA,NA,NA,NA,NA,NA,169.38,NA,NA,NA,NA,169.38,PIRA,539,96.6284442923156,0.033715557076844,0,18,DRO_drought.PIRA.DROUGHT_C,5.91,NA
DRO_drought,DROUGHT_C,DRY,TI,5,1061,147.04,2018-06-12,2020-12-05,1,1,0,1,0,0,0,NA,NA,0,33.6,5,0.14,NA,NA,NA,NA,NA,NA,NA,20.32,6.58,NA,NA,0,26.9,PIRA,907,18.2943416757345,0.817056583242655,1,30,DRO_drought.PIRA.DROUGHT_C,120.14,NA
DRO_drought,DROUGHT_C,WET,TI,8,1062,184.55,2018-06-12,2022-06-13,0,1,1,1,1,0,0,4,4,0,80.61,5,0.2,5,1.62,NA,70.76,NA,NA,NA,1.49,NA,57.46,NA,NA,1.49,PIRA,1462,0.807369276618802,0.991926307233812,1,48,DRO_drought.PIRA.DROUGHT_C,183.06,NA
DRO_drought,DROUGHT_C,WET,TI,6,1063,198.63,2018-06-12,2021-06-07,1,1,1,0,1,0,0,3,0,0,206.85,5,0.46,2,200.7,0,0,0,NA,NA,109.5,0,0,0,0,109.5,PIRA,1091,55.1276242259477,0.448723757740523,1,36,DRO_drought.PIRA.DROUGHT_C,89.13,NA
DRO_drought,DROUGHT_C,WET,TI,4,1064,141.36,2018-06-12,2020-07-06,1,0,1,1,1,0,0,NA,NA,0,129.87,NA,0.46,NA,NA,NA,NA,NA,NA,NA,98.87,NA,NA,NA,NA,98.87,PIRA,755,69.9419920769666,0.300580079230334,0,24,DRO_drought.PIRA.DROUGHT_C,42.49,NA
DRO_drought,DROUGHT_D,DRY,TI,5,1065,141.91,2018-06-12,2020-12-05,0,0,0,1,0,0,0,NA,NA,0,150.53,5,0.46,NA,NA,NA,NA,NA,NA,NA,117.76,NA,NA,NA,0,117.76,PIRA,907,82.9821717990276,0.170178282009724,0,30,DRO_drought.PIRA.DROUGHT_D,24.15,NA
DRO_drought,DROUGHT_D,DRY,TI,3,1066,199.7,2018-06-12,2019-12-03,0,0,1,NA,1,0,0,NA,NA,0,227.5,5,0.44,NA,NA,NA,NA,NA,NA,NA,189.85,NA,NA,NA,NA,189.85,PIRA,539,95.0676014021032,0.0493239859789684,0,18,DRO_drought.PIRA.DROUGHT_D,9.84999999999999,NA
DRO_drought,DROUGHT_D,DRY,TI,7,1067,173.58,2018-06-12,2021-12-07,1,1,1,1,1,0,0,2,3,0,164.01,5,0.43,3,116.82,4.38,NA,NA,4.2916,109.92,85.664,3.444,NA,NA,NA,89.108,PIRA,1274,51.3354073049891,0.486645926950109,1,42,DRO_drought.PIRA.DROUGHT_D,84.472,0.779330422125182
DRO_drought,DROUGHT_D,WET,TI,6,1068,186.47,2018-06-12,2021-06-07,1,1,1,0,1,0,0,3,1,0,153.15,5,NA,4,144.93,2.54,0,0,NA,NA,90.48,0,0,0,0,90.48,PIRA,1091,48.5225505443235,0.514774494556765,1,36,DRO_drought.PIRA.DROUGHT_D,95.99,NA
DRO_drought,DROUGHT_D,WET,TI,8,1069,193.22,2018-06-12,2022-06-13,0,0,1,1,1,0,0,0,3,0,295.14,5,0.35,2,288.25,NA,NA,NA,NA,NA,119.87,NA,NA,NA,NA,119.87,PIRA,1462,62.038091294897,0.37961908705103,0,48,DRO_drought.PIRA.DROUGHT_D,73.35,NA
DRO_drought,DROUGHT_D,DRY,TI,1,1070,142.55,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.42,NA,NA,NA,NA,NA,NA,NA,140.3,NA,NA,NA,NA,140.3,PIRA,181,98.4216064538758,0.0157839354612416,0,6,DRO_drought.PIRA.DROUGHT_D,2.25,NA
DRO_drought,DROUGHT_D,WET,TI,2,1071,185.12,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384.13,NA,0.42,NA,NA,NA,NA,NA,NA,NA,173.99,NA,NA,NA,NA,173.99,PIRA,370,93.9876836646499,0.0601231633535005,0,12,DRO_drought.PIRA.DROUGHT_D,11.13,NA
DRO_drought,DROUGHT_D,WET,TI,4,1072,163.97,2018-06-12,2020-07-06,0,0,1,1,1,0,0,NA,NA,0,300.4,NA,0.46,NA,NA,NA,NA,NA,NA,NA,116.5,NA,NA,NA,NA,116.5,PIRA,755,71.0495822406538,0.289504177593462,0,24,DRO_drought.PIRA.DROUGHT_D,47.47,NA
DRO_drought,DROUGHT_E,WET,TI,8,1073,170.37,2018-06-12,2022-06-13,0,1,1,1,1,0,0,4,4,0,103.35,5,0.47,4,86.95,12.98,NA,NA,NA,NA,62.97,10.53,NA,NA,NA,73.5,PIRA,1462,43.1413981334742,0.568586018665258,1,48,DRO_drought.PIRA.DROUGHT_E,96.87,NA
DRO_drought,DROUGHT_E,WET,TI,2,1074,165.74,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208.79,NA,0.397,NA,NA,NA,NA,NA,NA,NA,152.56,NA,NA,NA,NA,152.56,PIRA,370,92.0477856884277,0.0795221431157235,0,12,DRO_drought.PIRA.DROUGHT_E,13.18,NA
DRO_drought,DROUGHT_E,DRY,TI,7,1075,170.15,2018-06-12,2021-12-07,0,1,1,1,1,0,0,4,0,0,35.55,5,0.39,4,24.63,7.89,NA,NA,4.0345,19.66,17.314,6.814,NA,NA,NA,24.128,PIRA,1274,14.180429033206,0.85819570966794,1,42,DRO_drought.PIRA.DROUGHT_E,146.022,0.880671414038657
DRO_drought,DROUGHT_E,WET,TI,6,1076,190.43,2018-06-12,2021-06-07,1,0,1,0,1,0,0,0,0,0,172.09,5,0.46,1,168.98,0,0,0,NA,NA,120.45,0,0,0,0,120.45,PIRA,1091,63.2515885102137,0.367484114897863,0,36,DRO_drought.PIRA.DROUGHT_E,69.98,NA
DRO_drought,DROUGHT_E,DRY,TI,5,1077,170.68,2018-06-12,2020-12-05,0,0,1,1,0,0,0,NA,NA,0,196,5,0.45,NA,NA,NA,NA,NA,NA,NA,161.31,NA,NA,NA,0,161.31,PIRA,907,94.5101945160534,0.0548980548394656,0,30,DRO_drought.PIRA.DROUGHT_E,9.37,NA
DRO_drought,DROUGHT_E,DRY,TI,1,1078,177.76,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.426,NA,NA,NA,NA,NA,NA,NA,176.51,NA,NA,NA,NA,176.51,PIRA,181,99.2968046804681,0.00703195319531946,0,6,DRO_drought.PIRA.DROUGHT_E,1.25,NA
DRO_drought,DROUGHT_E,DRY,TI,3,1079,194.8,2018-06-12,2019-12-03,0,0,1,NA,1,0,0,NA,NA,0,221.55,5,0.44,NA,NA,NA,NA,NA,NA,NA,186.39,NA,NA,NA,NA,186.39,PIRA,539,95.6827515400411,0.0431724845995893,0,18,DRO_drought.PIRA.DROUGHT_E,8.41000000000003,NA
DRO_drought,DROUGHT_E,WET,TI,4,1080,191.09,2018-06-12,2020-07-06,0,0,1,1,0,0,0,NA,NA,0,219.9,NA,0.44,NA,NA,NA,NA,NA,NA,NA,174.42,NA,NA,NA,NA,174.42,PIRA,755,91.2763619237009,0.0872363807629912,0,24,DRO_drought.PIRA.DROUGHT_E,16.67,NA
DRO_drought,DROUGHT_A,WET,TE,2,1261,163.09,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,413.49,NA,0.408,NA,NA,NA,NA,NA,NA,NA,152.03,NA,NA,NA,NA,152.03,PIRA,370,93.2184683303697,0.0678153166963027,0,12,DRO_drought.PIRA.DROUGHT_A,11.06,NA
DRO_drought,DROUGHT_A,DRY,TE,5,1262,141.58,2018-06-12,2020-12-05,0,0,1,1,1,0,0,NA,NA,0,153.69,5,0.45,NA,NA,NA,NA,NA,NA,NA,95.54,NA,NA,NA,0,95.54,PIRA,907,67.4812826670434,0.325187173329566,0,30,DRO_drought.PIRA.DROUGHT_A,46.04,NA
DRO_drought,DROUGHT_A,DRY,TE,7,1263,174.14,2018-06-12,2021-12-07,0,0,1,1,0,0,0,0,4,0,155.1,5,0.42,2a,83.34,3.88,NA,NA,3.9403,76.58,57.724,2.834,NA,NA,NA,60.558,PIRA,1274,34.7754680142414,0.652245319857586,0,42,DRO_drought.PIRA.DROUGHT_A,113.582,0.753773831287542
DRO_drought,DROUGHT_A,WET,TE,8,1264,173.65,2018-06-12,2022-06-13,1,0,1,1,0,0,0,0,3,0,251.76,5,0.4,2a,243.39,NA,NA,NA,NA,NA,113.12,NA,NA,NA,NA,113.12,PIRA,1462,65.1425280737115,0.348574719262885,0,48,DRO_drought.PIRA.DROUGHT_A,60.53,NA
DRO_drought,DROUGHT_A,DRY,TE,3,1265,170.5,2018-06-12,2019-12-03,0,0,1,NA,1,0,0,NA,NA,0,198.6,5,0.46,NA,NA,NA,NA,NA,NA,NA,166.19,NA,NA,NA,NA,166.19,PIRA,539,97.4721407624633,0.0252785923753666,0,18,DRO_drought.PIRA.DROUGHT_A,4.31,NA
DRO_drought,DROUGHT_A,DRY,TE,1,1266,147.13,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.433,NA,NA,NA,NA,NA,NA,NA,144.53,NA,NA,NA,NA,144.53,PIRA,181,98.2328552980358,0.0176714470196424,0,6,DRO_drought.PIRA.DROUGHT_A,2.59999999999999,NA
DRO_drought,DROUGHT_A,WET,TE,4,1267,178.93,2018-06-12,2020-07-06,0,0,1,1,0,0,0,NA,NA,0,214.87,NA,0.47,NA,NA,NA,NA,NA,NA,NA,162.66,NA,NA,NA,NA,162.66,PIRA,755,90.9070586262784,0.0909294137372157,0,24,DRO_drought.PIRA.DROUGHT_A,16.27,NA
DRO_drought,DROUGHT_A,WET,TE,6,1268,172.05,2018-06-12,2021-06-07,0,0,1,1,1,0,0,0,1,0,302.9,5,0.45,2,295.04,0,0,0,NA,NA,128.55,0,0,0,0,128.55,PIRA,1091,74.716652136007,0.25283347863993,0,36,DRO_drought.PIRA.DROUGHT_A,43.5,NA
DRO_drought,DROUGHT_B,DRY,TE,1,1269,218.63,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.443,NA,NA,NA,NA,NA,NA,NA,215.47,NA,NA,NA,NA,215.47,PIRA,181,98.554635685862,0.0144536431413803,0,6,DRO_drought.PIRA.DROUGHT_B,3.16,NA
DRO_drought,DROUGHT_B,WET,TE,6,1270,175.45,2018-06-12,2021-06-07,1,1,0,1,1,0,0,1,1,0,190.13,5,0.45,3,153.57,0,0,5.96,NA,NA,67.81,2.14,0,0,0,69.95,PIRA,1091,39.8689085209461,0.601310914790539,1,36,DRO_drought.PIRA.DROUGHT_B,105.5,NA
DRO_drought,DROUGHT_B,WET,TE,8,1271,168.08,2018-06-12,2022-06-13,1,0,1,0,0,0,0,0,4,0,117.67,5,0.42,5,81.8,19.75,NA,NA,NA,NA,53.1,10.89,NA,NA,NA,63.99,PIRA,1462,38.071156592099,0.61928843407901,0,48,DRO_drought.PIRA.DROUGHT_B,104.09,NA
DRO_drought,DROUGHT_B,DRY,TE,5,1272,175.09,2018-06-12,2020-12-05,1,0,1,0,0,0,0,NA,NA,0,99.34,5,0.45,NA,NA,NA,NA,NA,NA,NA,62.22,NA,NA,NA,0,62.22,PIRA,907,35.5360100519733,0.644639899480267,0,30,DRO_drought.PIRA.DROUGHT_B,112.87,NA
DRO_drought,DROUGHT_B,DRY,TE,3,1273,177.41,2018-06-12,2019-12-03,0,0,1,NA,1,0,0,NA,NA,0,205.57,5,0.44,NA,NA,NA,NA,NA,NA,NA,168.09,NA,NA,NA,NA,168.09,PIRA,539,94.7466320951468,0.0525336790485317,0,18,DRO_drought.PIRA.DROUGHT_B,9.31999999999999,NA
DRO_drought,DROUGHT_B,DRY,TE,7,1274,164.22,2018-06-12,2021-12-07,0,0,1,1,0,0,0,0,1,0,174.78,5,0.42,1,154.78,NA,NA,NA,4.3134,146.78,124.844,NA,NA,0.564,NA,124.844,PIRA,1274,76.0224089635854,0.239775910364146,0,42,DRO_drought.PIRA.DROUGHT_B,39.376,0.850551846300586
DRO_drought,DROUGHT_B,WET,TE,4,1275,172.58,2018-06-12,2020-07-06,0,0,1,1,1,0,0,NA,NA,0,190.73,NA,0.47,NA,NA,NA,NA,NA,NA,NA,149.66,NA,NA,NA,NA,149.66,PIRA,755,86.7192026886082,0.132807973113918,0,24,DRO_drought.PIRA.DROUGHT_B,22.92,NA
DRO_drought,DROUGHT_B,WET,TE,2,1276,169.08,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,280.89,NA,0.401,NA,NA,NA,NA,NA,NA,NA,131.28,NA,NA,NA,NA,131.28,PIRA,370,77.6437189496096,0.223562810503903,0,12,DRO_drought.PIRA.DROUGHT_B,37.8,NA
DRO_drought,DROUGHT_C,DRY,TE,7,1277,145.34,2018-06-12,2021-12-07,0,0,1,0,1,0,0,0,3,0,65.6,5,0.38,2a,47.48,7.98,NA,NA,4.3435,41.09,33.554,6.204,NA,NA,NA,39.758,PIRA,1274,27.3551671941654,0.726448328058346,0,42,DRO_drought.PIRA.DROUGHT_C,105.582,0.816597712338769
DRO_drought,DROUGHT_C,DRY,TE,1,1278,168.43,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA,167.22,NA,NA,NA,NA,167.22,PIRA,181,99.2816006649647,0.00718399335035325,0,6,DRO_drought.PIRA.DROUGHT_C,1.21000000000001,NA
DRO_drought,DROUGHT_C,WET,TE,2,1279,194.49,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240.08,NA,0.39,NA,NA,NA,NA,NA,NA,NA,180.54,NA,NA,NA,NA,180.54,PIRA,370,92.8273947246645,0.071726052753355,0,12,DRO_drought.PIRA.DROUGHT_C,13.95,NA
DRO_drought,DROUGHT_C,DRY,TE,3,1280,177.49,2018-06-12,2019-12-03,0,0,1,NA,0,0,0,NA,NA,0,206.51,5,0.44,NA,NA,NA,NA,NA,NA,NA,171.6,NA,NA,NA,NA,171.6,PIRA,539,96.6815031832779,0.0331849681672207,0,18,DRO_drought.PIRA.DROUGHT_C,5.89000000000001,NA
DRO_drought,DROUGHT_C,DRY,TE,5,1281,179.35,2018-06-12,2020-12-05,0,0,1,1,0,0,0,NA,NA,0,156.39,5,0.46,NA,NA,NA,NA,NA,NA,NA,122.51,NA,NA,NA,0,122.51,PIRA,907,68.3077780875383,0.316922219124617,0,30,DRO_drought.PIRA.DROUGHT_C,56.84,NA
DRO_drought,DROUGHT_C,WET,TE,8,1282,160.8,2018-06-12,2022-06-13,0,0,1,0,0,0,0,0,3,0,131.1,5,0.42,2,126.4,0.8,NA,NA,NA,NA,96.14,0.72,NA,NA,NA,96.86,PIRA,1462,60.2363184079602,0.397636815920398,0,48,DRO_drought.PIRA.DROUGHT_C,63.94,NA
DRO_drought,DROUGHT_C,WET,TE,6,1283,147.79,2018-06-12,2021-06-07,1,0,1,0,0,0,0,0,2,0,145.28,5,0.45,2,143.62,0,0,0,NA,NA,109.19,0,0,0,0,109.19,PIRA,1091,73.8818593950876,0.261181406049124,0,36,DRO_drought.PIRA.DROUGHT_C,38.6,NA
DRO_drought,DROUGHT_C,WET,TE,4,1284,183.78,2018-06-12,2020-07-06,1,0,1,1,0,0,0,NA,NA,0,119.85,NA,0.44,NA,NA,NA,NA,NA,NA,NA,85.26,NA,NA,NA,NA,85.26,PIRA,755,46.392425726412,0.53607574273588,0,24,DRO_drought.PIRA.DROUGHT_C,98.52,NA
DRO_drought,DROUGHT_D,DRY,TE,5,1285,144.32,2018-06-12,2020-12-05,0,0,1,1,0,0,0,NA,NA,0,156.22,5,0.44,NA,NA,NA,NA,NA,NA,NA,125.78,NA,NA,NA,0,125.78,PIRA,907,87.1535476718404,0.128464523281596,0,30,DRO_drought.PIRA.DROUGHT_D,18.54,NA
DRO_drought,DROUGHT_D,DRY,TE,3,1286,142.06,2018-06-12,2019-12-03,0,NA,1,NA,1,0,0,NA,NA,0,153.42,5,0.42,NA,NA,NA,NA,NA,NA,NA,128.64,NA,NA,NA,NA,128.64,PIRA,539,90.553287343376,0.0944671265662397,0,18,DRO_drought.PIRA.DROUGHT_D,13.42,NA
DRO_drought,DROUGHT_D,DRY,TE,7,1287,142.52,2018-06-12,2021-12-07,0,0,0,1,1,0,0,0,2,0,137.32,5,0.44,2a,89.9,2.32,NA,NA,4.7718,82.81,62.074,1.834,NA,NA,NA,63.908,PIRA,1274,44.8414257648049,0.551585742351951,0,42,DRO_drought.PIRA.DROUGHT_D,78.612,0.749595459485569
DRO_drought,DROUGHT_D,WET,TE,6,1288,159,2018-06-12,2021-06-07,1,0,1,0,0,0,0,0,1,0,182.91,5,0.45,2,180.68,0,0,0,NA,NA,107.53,0,0,0,0,107.53,PIRA,1091,67.6289308176101,0.323710691823899,0,36,DRO_drought.PIRA.DROUGHT_D,51.47,NA
DRO_drought,DROUGHT_D,WET,TE,8,1289,171.87,2018-06-12,2022-06-13,0,0,1,1,0,0,0,0,4,0,208.79,5,0.45,3,195.68,1.43,NA,NA,NA,NA,79.06,0.78,NA,NA,NA,79.84,PIRA,1462,46.4537150171641,0.535462849828359,0,48,DRO_drought.PIRA.DROUGHT_D,92.03,NA
DRO_drought,DROUGHT_D,DRY,TE,1,1290,163.92,2018-06-12,2018-12-10,0,0,0,0,0,0,0,NA,NA,0,NA,NA,0.412,NA,NA,NA,NA,NA,NA,NA,162.43,NA,NA,NA,NA,162.43,PIRA,181,99.0910200097609,0.00908979990239134,0,6,DRO_drought.PIRA.DROUGHT_D,1.48999999999998,NA
DRO_drought,DROUGHT_D,WET,TE,2,1291,139.34,2018-06-12,2019-06-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,180.22,NA,0.406,NA,NA,NA,NA,NA,NA,NA,135.52,NA,NA,NA,NA,135.52,PIRA,370,97.258504377781,0.0274149562221901,0,12,DRO_drought.PIRA.DROUGHT_D,3.81999999999999,NA
